-0.056419,0.013059,0.020998,0.0023584,0.021166,-0.00078762
-0.055518,0.01285,0.020661,0.0023204,0.020828,-0.00078238
-0.054631,0.012643,0.02033,0.0022831,0.020496,-0.0007771
-0.053758,0.01244,0.020004,0.0022463,0.020169,-0.00077177
-0.052899,0.012241,0.019683,0.0022102,0.019846,-0.00076638
-0.052054,0.012044,0.019368,0.0021746,0.01953,-0.00076095
-0.051222,0.011851,0.019057,0.0021397,0.019218,-0.00075548
-0.050403,0.011661,0.018751,0.0021052,0.018911,-0.00074996
-0.049598,0.011473,0.018451,0.0020714,0.018609,-0.0007444
-0.048806,0.011289,0.018155,0.0020381,0.018312,-0.00073881
-0.048026,0.011108,0.017864,0.0020053,0.018019,-0.00073319
-0.047258,0.01093,0.017577,0.001973,0.017731,-0.00072754
-0.046503,0.010754,0.017295,0.0019413,0.017448,-0.00072186
-0.04576,0.010582,0.017018,0.0019101,0.017169,-0.00071617
-0.045029,0.010412,0.016745,0.0018794,0.016895,-0.00071046
-0.04431,0.010245,0.016477,0.0018491,0.016625,-0.00070474
-0.043602,0.01008,0.016213,0.0018194,0.01636,-0.00069901
-0.042905,0.0099185,0.015953,0.0017901,0.016099,-0.00069327
-0.042219,0.0097593,0.015697,0.0017614,0.015841,-0.00068754
-0.041545,0.0096026,0.015445,0.001733,0.015588,-0.0006818
-0.040881,0.0094485,0.015197,0.0017052,0.015339,-0.00067607
-0.040228,0.0092969,0.014954,0.0016778,0.015094,-0.00067035
-0.039585,0.0091476,0.014714,0.0016508,0.014853,-0.00066464
-0.038952,0.0090008,0.014478,0.0016243,0.014616,-0.00065894
-0.03833,0.0088564,0.014246,0.0015982,0.014383,-0.00065326
-0.037718,0.0087142,0.014017,0.0015725,0.014153,-0.0006476
-0.037115,0.0085744,0.013793,0.0015472,0.013927,-0.00064195
-0.036522,0.0084367,0.013571,0.0015223,0.013704,-0.00063633
-0.035938,0.0083013,0.013354,0.0014979,0.013485,-0.00063073
-0.035364,0.0081681,0.01314,0.0014738,0.01327,-0.00062516
-0.034799,0.008037,0.012929,0.0014501,0.013058,-0.00061962
-0.034243,0.007908,0.012722,0.0014268,0.012849,-0.00061411
-0.033696,0.0077811,0.012517,0.0014039,0.012644,-0.00060863
-0.033157,0.0076563,0.012317,0.0013813,0.012442,-0.00060319
-0.032628,0.0075334,0.012119,0.0013591,0.012244,-0.00059778
-0.032106,0.0074125,0.011925,0.0013373,0.012048,-0.00059241
-0.031593,0.0072935,0.011734,0.0013158,0.011856,-0.00058707
-0.031088,0.0071765,0.011545,0.0012946,0.011666,-0.00058178
-0.030592,0.0070613,0.01136,0.0012738,0.01148,-0.00057653
-0.030103,0.006948,0.011178,0.0012534,0.011296,-0.00057131
-0.029622,0.0068365,0.010999,0.0012332,0.011116,-0.00056615
-0.029149,0.0067268,0.010822,0.0012134,0.010938,-0.00056102
-0.028683,0.0066188,0.010649,0.0011939,0.010764,-0.00055594
-0.028225,0.0065126,0.010478,0.0011747,0.010592,-0.00055091
-0.027774,0.0064081,0.01031,0.0011559,0.010423,-0.00054592
-0.02733,0.0063053,0.010145,0.0011373,0.010256,-0.00054098
-0.026893,0.0062041,0.0099821,0.001119,0.010092,-0.00053609
-0.026463,0.0061046,0.009822,0.001101,0.009931,-0.00053124
-0.026041,0.0060066,0.0096645,0.0010833,0.0097724,-0.00052645
-0.025624,0.0059102,0.0095095,0.0010659,0.0096163,-0.00052171
-0.025215,0.0058154,0.009357,0.0010488,0.0094627,-0.00051701
-0.024812,0.0057221,0.0092069,0.001032,0.0093115,-0.00051237
-0.024416,0.0056302,0.0090592,0.0010154,0.0091628,-0.00050778
-0.024026,0.0055399,0.008914,0.00099908,0.0090164,-0.00050324
-0.023642,0.005451,0.008771,0.00098303,0.0088724,-0.00049875
-0.023264,0.0053635,0.0086303,0.00096724,0.0087307,-0.00049432
-0.022892,0.0052775,0.0084919,0.00095171,0.0085912,-0.00048994
-0.022526,0.0051928,0.0083557,0.00093642,0.008454,-0.00048561
-0.022166,0.0051095,0.0082217,0.00092138,0.0083189,-0.00048133
-0.021812,0.0050275,0.0080899,0.00090658,0.0081861,-0.0004771
-0.021464,0.0049468,0.0079601,0.00089202,0.0080553,-0.00047293
-0.021121,0.0048674,0.0078325,0.00087769,0.0079266,-0.00046882
-0.020783,0.0047893,0.0077068,0.0008636,0.0078,-0.00046475
-0.020451,0.0047125,0.0075832,0.00084973,0.0076754,-0.00046074
-0.020124,0.0046369,0.0074616,0.00083608,0.0075528,-0.00045678
-0.019803,0.0045625,0.007342,0.00082265,0.0074322,-0.00045288
-0.019486,0.0044893,0.0072242,0.00080944,0.0073135,-0.00044903
-0.019175,0.0044172,0.0071083,0.00079644,0.0071966,-0.00044523
-0.018869,0.0043464,0.0069943,0.00078365,0.0070817,-0.00044149
-0.018567,0.0042766,0.0068822,0.00077106,0.0069686,-0.0004378
-0.018271,0.004208,0.0067718,0.00075868,0.0068573,-0.00043416
-0.017979,0.0041405,0.0066632,0.0007465,0.0067477,-0.00043058
-0.017691,0.0040741,0.0065563,0.00073451,0.00664,-0.00042704
-0.017409,0.0040087,0.0064512,0.00072271,0.0065339,-0.00042356
-0.01713,0.0039444,0.0063477,0.00071111,0.0064295,-0.00042014
-0.016857,0.0038811,0.0062459,0.00069969,0.0063268,-0.00041676
-0.016587,0.0038188,0.0061457,0.00068845,0.0062258,-0.00041344
-0.016322,0.0037576,0.0060471,0.00067739,0.0061263,-0.00041016
-0.016062,0.0036973,0.0059502,0.00066652,0.0060285,-0.00040694
-0.015805,0.003638,0.0058547,0.00065581,0.0059322,-0.00040377
-0.015552,0.0035796,0.0057608,0.00064528,0.0058374,-0.00040066
-0.015304,0.0035222,0.0056684,0.00063492,0.0057442,-0.00039759
-0.015059,0.0034656,0.0055775,0.00062473,0.0056525,-0.00039457
-0.014819,0.00341,0.0054881,0.00061469,0.0055622,-0.0003916
-0.014582,0.0033553,0.0054,0.00060482,0.0054733,-0.00038868
-0.014349,0.0033015,0.0053134,0.00059511,0.0053859,-0.00038581
-0.01412,0.0032485,0.0052282,0.00058556,0.0052999,-0.00038299
-0.013894,0.0031964,0.0051444,0.00057615,0.0052152,-0.00038022
-0.013672,0.0031451,0.0050619,0.0005669,0.0051319,-0.0003775
-0.013454,0.0030947,0.0049807,0.0005578,0.00505,-0.00037482
-0.013239,0.003045,0.0049008,0.00054884,0.0049693,-0.0003722
-0.013027,0.0029962,0.0048222,0.00054003,0.0048899,-0.00036962
-0.012819,0.0029481,0.0047448,0.00053136,0.0048118,-0.00036708
-0.012614,0.0029008,0.0046687,0.00052283,0.004735,-0.0003646
-0.012413,0.0028543,0.0045939,0.00051443,0.0046594,-0.00036215
-0.012214,0.0028085,0.0045202,0.00050617,0.0045849,-0.00035976
-0.012019,0.0027634,0.0044477,0.00049804,0.0045117,-0.00035741
-0.011827,0.0027191,0.0043763,0.00049005,0.0044397,-0.0003551
-0.011638,0.0026755,0.0043062,0.00048218,0.0043688,-0.00035284
-0.011452,0.0026325,0.0042371,0.00047444,0.004299,-0.00035063
-0.011269,0.0025903,0.0041691,0.00046682,0.0042303,-0.00034845
-0.011089,0.0025488,0.0041023,0.00045933,0.0041628,-0.00034632
-0.010912,0.0025079,0.0040365,0.00045195,0.0040963,-0.00034424
-0.010737,0.0024676,0.0039717,0.00044469,0.0040309,-0.00034219
-0.010566,0.002428,0.003908,0.00043755,0.0039665,-0.00034019
-0.010397,0.0023891,0.0038453,0.00043053,0.0039031,-0.00033823
-0.010231,0.0023508,0.0037837,0.00042362,0.0038408,-0.00033631
-0.010067,0.0023131,0.003723,0.00041682,0.0037795,-0.00033443
-0.0099066,0.0022759,0.0036633,0.00041012,0.0037191,-0.0003326
-0.0097483,0.0022394,0.0036045,0.00040354,0.0036597,-0.0003308
-0.0095926,0.0022035,0.0035467,0.00039706,0.0036012,-0.00032904
-0.0094393,0.0021682,0.0034898,0.00039068,0.0035437,-0.00032732
-0.0092885,0.0021334,0.0034338,0.00038441,0.0034871,-0.00032564
-0.00914,0.0020991,0.0033788,0.00037824,0.0034315,-0.000324
-0.008994,0.0020655,0.0033246,0.00037217,0.0033767,-0.0003224
-0.0088503,0.0020323,0.0032713,0.00036619,0.0033227,-0.00032083
-0.0087089,0.0019997,0.0032188,0.00036031,0.0032697,-0.00031931
-0.0085697,0.0019677,0.0031672,0.00035453,0.0032174,-0.00031781
-0.0084328,0.0019361,0.0031164,0.00034884,0.0031661,-0.00031636
-0.008298,0.001905,0.0030664,0.00034324,0.0031155,-0.00031494
-0.0081655,0.0018745,0.0030172,0.00033772,0.0030657,-0.00031356
-0.008035,0.0018444,0.0029688,0.0003323,0.0030168,-0.00031221
-0.0079066,0.0018148,0.0029212,0.00032697,0.0029686,-0.0003109
-0.0077803,0.0017857,0.0028743,0.00032172,0.0029212,-0.00030962
-0.0076559,0.0017571,0.0028282,0.00031655,0.0028746,-0.00030838
-0.0075336,0.0017289,0.0027829,0.00031147,0.0028287,-0.00030717
-0.0074132,0.0017011,0.0027382,0.00030647,0.0027835,-0.00030599
-0.0072948,0.0016738,0.0026943,0.00030155,0.002739,-0.00030485
-0.0071782,0.001647,0.0026511,0.00029671,0.0026953,-0.00030373
-0.0070635,0.0016206,0.0026086,0.00029195,0.0026523,-0.00030265
-0.0069507,0.0015946,0.0025667,0.00028726,0.0026099,-0.00030161
-0.0068396,0.001569,0.0025256,0.00028265,0.0025682,-0.00030059
-0.0067303,0.0015438,0.0024851,0.00027811,0.0025272,-0.00029961
-0.0066228,0.0015191,0.0024452,0.00027364,0.0024869,-0.00029865
-0.006517,0.0014947,0.002406,0.00026925,0.0024471,-0.00029773
-0.0064128,0.0014707,0.0023674,0.00026493,0.0024081,-0.00029684
-0.0063104,0.0014471,0.0023294,0.00026067,0.0023696,-0.00029597
-0.0062095,0.0014239,0.0022921,0.00025649,0.0023318,-0.00029514
-0.0061103,0.0014011,0.0022553,0.00025237,0.0022945,-0.00029434
-0.0060127,0.0013786,0.0022191,0.00024832,0.0022579,-0.00029356
-0.0059166,0.0013565,0.0021835,0.00024433,0.0022218,-0.00029281
-0.0058221,0.0013347,0.0021485,0.00024041,0.0021864,-0.00029209
-0.005729,0.0013133,0.002114,0.00023655,0.0021515,-0.0002914
-0.0056375,0.0012922,0.0020801,0.00023275,0.0021171,-0.00029073
-0.0055474,0.0012715,0.0020468,0.00022902,0.0020833,-0.00029009
-0.0054588,0.0012511,0.0020139,0.00022534,0.00205,-0.00028948
-0.0053715,0.001231,0.0019816,0.00022172,0.0020173,-0.0002889
-0.0052857,0.0012113,0.0019499,0.00021816,0.0019851,-0.00028834
-0.0052013,0.0011919,0.0019186,0.00021466,0.0019534,-0.00028781
-0.0051182,0.0011727,0.0018878,0.00021121,0.0019222,-0.0002873
-0.0050364,0.0011539,0.0018575,0.00020782,0.0018915,-0.00028682
-0.0049559,0.0011354,0.0018277,0.00020449,0.0018613,-0.00028636
-0.0048767,0.0011172,0.0017984,0.0002012,0.0018316,-0.00028592
-0.0047988,0.0010993,0.0017696,0.00019797,0.0018023,-0.00028551
-0.0047221,0.0010817,0.0017412,0.00019479,0.0017736,-0.00028513
-0.0046467,0.0010643,0.0017133,0.00019167,0.0017453,-0.00028477
-0.0045724,0.0010472,0.0016858,0.00018859,0.0017174,-0.00028443
-0.0044994,0.0010304,0.0016587,0.00018556,0.00169,-0.00028411
-0.0044275,0.0010139,0.0016321,0.00018258,0.001663,-0.00028382
-0.0043567,0.00099764,0.001606,0.00017965,0.0016364,-0.00028355
-0.0042871,0.00098163,0.0015802,0.00017677,0.0016103,-0.0002833
-0.0042186,0.00096589,0.0015549,0.00017393,0.0015846,-0.00028308
-0.0041512,0.00095039,0.0015299,0.00017114,0.0015593,-0.00028287
-0.0040849,0.00093515,0.0015054,0.00016839,0.0015344,-0.00028269
-0.0040196,0.00092015,0.0014812,0.00016569,0.0015099,-0.00028253
-0.0039554,0.00090539,0.0014575,0.00016303,0.0014858,-0.00028238
-0.0038922,0.00089086,0.0014341,0.00016041,0.0014621,-0.00028226
-0.00383,0.00087657,0.0014111,0.00015783,0.0014387,-0.00028216
-0.0037688,0.00086251,0.0013885,0.0001553,0.0014158,-0.00028208
-0.0037086,0.00084868,0.0013662,0.0001528,0.0013932,-0.00028202
-0.0036493,0.00083506,0.0013443,0.00015035,0.0013709,-0.00028198
-0.003591,0.00082167,0.0013227,0.00014794,0.001349,-0.00028196
-0.0035336,0.00080849,0.0013015,0.00014556,0.0013275,-0.00028196
-0.0034771,0.00079552,0.0012806,0.00014323,0.0013063,-0.00028198
-0.0034216,0.00078276,0.0012601,0.00014093,0.0012854,-0.00028201
-0.0033669,0.0007702,0.0012399,0.00013866,0.0012649,-0.00028206
-0.0033131,0.00075785,0.00122,0.00013644,0.0012447,-0.00028214
-0.0032602,0.00074569,0.0012004,0.00013425,0.0012249,-0.00028223
-0.0032081,0.00073373,0.0011812,0.00013209,0.0012053,-0.00028233
-0.0031568,0.00072196,0.0011622,0.00012997,0.0011861,-0.00028246
